index;id;Gender;Customer Type;Age;Type of Travel;Class;Flight Distance;Inflight wifi service;Departure/Arrival time convenient;Ease of Online booking;Gate location;Food and drink;Online boarding;Seat comfort;Inflight entertainment;On-board service;Leg room service;Baggage handling;Checkin service;Inflight service;Cleanliness;Departure Delay in Minutes;Arrival Delay in Minutes;satisfaction
5644;82403;Female;Loyal Customer;63;Personal Travel;Eco;500;3;4;3;3;4;5;4;1;1;3;1;3;1;5;0;0.0;neutral or dissatisfied
5645;93475;Female;Loyal Customer;31;Business travel;Business;1595;2;2;4;2;4;5;4;4;3;2;4;5;5;4;0;0.0;satisfied
5646;110185;Female;Loyal Customer;27;Personal Travel;Eco;882;3;3;2;3;3;2;4;3;2;1;4;1;3;3;0;0.0;neutral or dissatisfied
5647;89900;Male;Loyal Customer;38;Business travel;Eco;1306;3;1;2;1;3;3;3;3;4;2;2;1;2;3;0;32.0;neutral or dissatisfied
5648;82309;Female;disloyal Customer;22;Business travel;Eco;986;3;3;3;3;4;3;4;4;3;4;4;4;5;4;0;0.0;neutral or dissatisfied
5649;127244;Male;Loyal Customer;53;Business travel;Business;1107;2;2;2;2;5;5;5;5;5;5;5;3;5;4;12;34.0;satisfied
5650;13525;Female;Loyal Customer;36;Business travel;Business;3770;3;3;3;3;2;4;1;5;5;5;5;2;5;2;0;0.0;satisfied
5651;93975;Male;Loyal Customer;62;Business travel;Business;1218;3;3;3;3;4;5;5;5;5;5;5;4;5;4;47;34.0;satisfied
5652;53453;Female;Loyal Customer;31;Business travel;Eco;2288;4;3;3;3;4;4;4;2;3;3;2;4;1;4;326;310.0;satisfied
5653;28891;Male;Loyal Customer;50;Business travel;Eco;937;4;3;3;3;5;4;5;5;5;2;2;4;2;5;0;0.0;satisfied
5654;23249;Male;disloyal Customer;29;Business travel;Eco;783;1;1;1;4;1;2;2;2;5;5;3;2;3;2;186;200.0;neutral or dissatisfied
5655;65051;Female;Loyal Customer;60;Personal Travel;Eco;190;2;5;0;1;3;5;4;3;3;0;3;3;3;4;0;0.0;neutral or dissatisfied
5656;56594;Female;Loyal Customer;51;Business travel;Business;1065;1;1;1;1;3;4;4;5;5;5;5;3;5;4;16;17.0;satisfied
5657;101424;Male;Loyal Customer;27;Business travel;Business;2359;5;5;5;5;4;4;4;4;5;2;4;4;5;4;23;11.0;satisfied
5658;92638;Female;Loyal Customer;61;Business travel;Business;1606;3;1;1;1;1;3;4;3;3;3;3;4;3;2;0;0.0;neutral or dissatisfied
5659;24158;Female;disloyal Customer;27;Business travel;Eco;134;2;0;2;2;1;2;1;1;3;1;4;5;4;1;0;0.0;neutral or dissatisfied
5660;55509;Female;Loyal Customer;56;Business travel;Business;991;3;3;3;3;2;5;4;2;2;2;2;3;2;4;0;0.0;satisfied
5661;126621;Male;Loyal Customer;63;Personal Travel;Business;602;3;5;3;1;5;5;4;4;4;3;4;4;4;5;0;0.0;neutral or dissatisfied
5662;79107;Female;Loyal Customer;47;Personal Travel;Eco;306;4;2;4;3;5;4;3;2;2;4;2;2;2;2;0;22.0;neutral or dissatisfied
5663;99300;Female;Loyal Customer;55;Business travel;Business;3599;5;5;5;5;3;4;5;4;4;5;4;4;4;5;0;0.0;satisfied
5664;55258;Male;Loyal Customer;44;Business travel;Business;1009;4;4;4;4;4;4;4;4;4;4;4;5;4;4;0;0.0;satisfied
5665;112877;Male;Loyal Customer;59;Business travel;Business;1357;5;5;4;5;5;4;5;4;4;4;4;3;4;4;12;0.0;satisfied
5666;125929;Male;Loyal Customer;16;Personal Travel;Eco;861;2;5;3;2;5;3;4;5;4;3;4;3;4;5;46;33.0;neutral or dissatisfied
5667;62590;Male;disloyal Customer;23;Business travel;Business;226;5;0;5;3;2;5;2;2;2;1;4;1;5;2;2;4.0;satisfied
5668;40490;Female;Loyal Customer;14;Personal Travel;Eco;175;2;5;2;4;3;2;3;3;5;3;4;3;4;3;0;0.0;neutral or dissatisfied
5669;28152;Male;Loyal Customer;31;Business travel;Business;2808;2;3;3;3;2;2;2;2;2;4;3;2;2;2;0;1.0;neutral or dissatisfied
5670;67306;Male;disloyal Customer;22;Business travel;Eco;929;1;1;1;2;3;1;3;3;5;2;4;5;4;3;3;4.0;neutral or dissatisfied
5671;81891;Female;disloyal Customer;30;Business travel;Business;680;1;1;1;5;5;1;5;5;4;3;5;5;5;5;0;0.0;neutral or dissatisfied
5672;117765;Male;Loyal Customer;31;Business travel;Business;1670;2;1;3;1;2;2;2;2;2;3;2;4;3;2;40;77.0;neutral or dissatisfied
5673;103053;Male;Loyal Customer;22;Business travel;Eco;687;2;3;3;3;2;2;1;2;1;3;3;4;2;2;74;78.0;neutral or dissatisfied
5674;110863;Male;Loyal Customer;45;Business travel;Business;3730;3;3;3;3;5;4;4;4;4;4;4;4;4;4;2;0.0;satisfied
5675;25998;Male;Loyal Customer;12;Personal Travel;Eco;577;0;3;0;4;3;3;3;3;2;1;3;4;4;3;0;0.0;satisfied
5676;30876;Female;Loyal Customer;24;Personal Travel;Eco;1607;5;5;5;2;5;5;5;5;5;5;4;1;2;5;0;0.0;satisfied
5677;8069;Male;Loyal Customer;38;Business travel;Business;3611;4;4;4;4;3;4;5;5;5;5;5;4;5;4;23;26.0;satisfied
5678;3448;Female;Loyal Customer;37;Personal Travel;Eco;296;2;5;2;3;5;2;5;5;5;4;5;4;5;5;14;11.0;neutral or dissatisfied
5679;36210;Male;Loyal Customer;37;Business travel;Business;280;0;0;0;4;3;5;5;5;5;5;1;2;5;2;0;24.0;satisfied
5680;105739;Female;Loyal Customer;40;Business travel;Business;1841;3;2;2;2;2;3;3;3;3;3;3;3;3;3;7;0.0;neutral or dissatisfied
5681;71523;Male;disloyal Customer;25;Business travel;Eco;1120;2;2;2;4;5;2;5;5;3;2;5;3;5;5;0;0.0;neutral or dissatisfied
5682;33975;Male;disloyal Customer;22;Business travel;Eco;1034;3;3;3;5;1;3;1;1;1;4;4;5;1;1;4;0.0;neutral or dissatisfied
5683;123851;Male;disloyal Customer;27;Business travel;Eco;544;3;1;3;4;3;3;3;3;2;4;3;4;4;3;0;0.0;neutral or dissatisfied
5684;21742;Female;Loyal Customer;17;Business travel;Business;563;3;3;3;3;5;5;5;5;3;2;2;2;1;5;0;0.0;satisfied
5685;45079;Female;Loyal Customer;63;Personal Travel;Eco;588;3;4;3;5;3;4;5;5;5;3;5;4;5;3;32;20.0;neutral or dissatisfied
5686;33112;Female;Loyal Customer;29;Personal Travel;Eco;102;3;1;3;1;2;3;2;2;1;4;2;2;2;2;0;0.0;neutral or dissatisfied
5687;64774;Female;Loyal Customer;39;Business travel;Business;247;2;2;2;2;4;4;5;4;4;4;4;4;4;5;10;0.0;satisfied
5688;108848;Female;Loyal Customer;50;Business travel;Business;1947;3;3;3;3;5;4;5;4;4;4;4;4;4;4;0;4.0;satisfied
5689;49773;Male;Loyal Customer;38;Business travel;Eco;109;1;5;5;5;1;1;1;1;4;3;3;4;3;1;0;0.0;neutral or dissatisfied
5690;49569;Female;Loyal Customer;37;Business travel;Eco;337;5;5;5;5;5;5;5;5;2;1;5;4;2;5;0;0.0;satisfied
5691;118183;Male;disloyal Customer;9;Business travel;Business;1444;0;4;1;2;1;1;1;1;3;4;4;3;5;1;0;0.0;satisfied
5692;116192;Female;Loyal Customer;41;Personal Travel;Eco;296;4;3;4;1;3;4;3;3;3;3;1;1;2;3;0;0.0;satisfied
5693;7132;Male;Loyal Customer;32;Business travel;Business;135;1;3;3;3;1;1;1;1;2;1;4;2;4;1;0;0.0;neutral or dissatisfied
5694;17811;Female;Loyal Customer;44;Business travel;Eco;675;4;4;4;4;4;2;1;4;4;4;4;4;4;5;2;5.0;satisfied
5695;121164;Male;Loyal Customer;55;Business travel;Business;902;4;5;5;5;3;4;4;2;1;3;3;4;2;4;29;60.0;neutral or dissatisfied
5696;89311;Female;Loyal Customer;47;Business travel;Eco Plus;453;3;4;4;4;5;4;4;3;3;3;3;3;3;4;0;0.0;neutral or dissatisfied
5697;53301;Male;Loyal Customer;42;Business travel;Business;3521;4;1;1;1;1;2;2;4;4;4;4;2;4;2;3;5.0;neutral or dissatisfied
5698;99518;Female;Loyal Customer;49;Business travel;Business;2974;2;2;2;2;5;4;4;4;4;4;4;3;4;4;4;0.0;satisfied
5699;12967;Female;Loyal Customer;23;Personal Travel;Eco Plus;359;2;5;2;1;2;2;2;2;4;5;5;3;4;2;0;2.0;neutral or dissatisfied
5700;31359;Male;Loyal Customer;51;Business travel;Business;589;2;2;2;2;5;3;4;2;2;3;2;2;2;3;0;0.0;neutral or dissatisfied
5701;39817;Female;disloyal Customer;23;Business travel;Eco;272;1;0;1;3;3;1;3;3;2;3;1;4;5;3;0;0.0;neutral or dissatisfied
5702;90822;Male;Loyal Customer;31;Business travel;Business;594;5;5;4;5;5;5;5;5;3;4;5;3;4;5;0;2.0;satisfied
5703;102970;Female;Loyal Customer;40;Business travel;Business;3951;5;5;5;5;5;4;4;5;5;5;5;5;5;3;5;0.0;satisfied
5704;63792;Male;Loyal Customer;17;Personal Travel;Eco;1721;1;5;1;5;3;1;3;3;4;5;5;4;4;3;4;0.0;neutral or dissatisfied
5705;90068;Female;Loyal Customer;39;Business travel;Business;1933;5;5;2;5;4;4;4;4;4;4;4;5;4;5;0;0.0;satisfied
5706;41390;Male;disloyal Customer;36;Business travel;Eco;809;3;4;4;4;1;4;1;1;3;3;4;4;4;1;118;105.0;neutral or dissatisfied
5707;10608;Male;Loyal Customer;40;Business travel;Business;3643;3;3;3;3;3;5;4;4;4;4;4;5;4;4;0;0.0;satisfied
5708;46867;Female;disloyal Customer;27;Business travel;Eco;909;5;5;5;3;1;5;1;1;3;5;3;4;1;1;0;0.0;satisfied
5709;94514;Female;Loyal Customer;52;Business travel;Business;248;2;2;2;2;5;4;5;4;4;4;4;5;4;4;0;0.0;satisfied
5710;39984;Male;Loyal Customer;17;Business travel;Eco Plus;1262;3;1;1;1;3;4;4;3;2;5;5;1;3;3;0;0.0;satisfied
5711;45901;Male;Loyal Customer;29;Business travel;Business;3139;2;2;2;2;5;5;5;5;2;2;2;1;5;5;40;26.0;satisfied
5712;113416;Male;Loyal Customer;58;Business travel;Business;3596;3;3;3;3;5;4;5;5;5;5;5;5;5;4;0;0.0;satisfied
5713;71207;Male;disloyal Customer;28;Business travel;Eco;733;2;2;2;2;2;2;1;2;3;3;3;2;3;2;82;84.0;neutral or dissatisfied
5714;63293;Male;Loyal Customer;54;Business travel;Business;2468;2;2;4;2;1;3;3;2;2;2;2;4;2;3;0;0.0;neutral or dissatisfied
5715;58831;Female;Loyal Customer;46;Business travel;Business;2590;3;3;3;3;4;4;5;4;4;4;4;5;4;3;3;0.0;satisfied
5716;65529;Male;Loyal Customer;66;Personal Travel;Eco;1616;2;4;2;3;4;2;4;4;4;3;4;3;5;4;23;23.0;neutral or dissatisfied
5717;82266;Male;disloyal Customer;12;Business travel;Eco;1481;4;4;4;4;1;4;1;1;4;3;3;1;4;1;10;13.0;neutral or dissatisfied
5718;28232;Male;Loyal Customer;9;Business travel;Eco;1009;0;3;0;1;5;0;3;5;4;3;5;2;2;5;0;0.0;satisfied
5719;22199;Female;Loyal Customer;49;Personal Travel;Eco;606;5;1;5;3;2;4;3;2;2;5;2;3;2;2;0;0.0;satisfied
5720;107528;Male;Loyal Customer;9;Personal Travel;Eco Plus;838;3;4;3;3;1;3;1;1;3;4;4;4;5;1;33;23.0;neutral or dissatisfied
5721;3959;Female;Loyal Customer;58;Personal Travel;Eco;764;3;3;3;3;2;4;3;5;5;3;2;1;5;3;0;6.0;neutral or dissatisfied
5722;100173;Male;Loyal Customer;31;Personal Travel;Eco;468;3;4;3;1;3;3;2;3;5;3;5;5;5;3;9;9.0;neutral or dissatisfied
5723;126419;Male;Loyal Customer;57;Business travel;Business;2134;5;5;5;5;3;4;4;4;4;4;4;3;4;3;0;0.0;satisfied
5724;86796;Male;disloyal Customer;44;Business travel;Business;692;3;3;3;4;3;3;3;3;5;4;5;3;5;3;0;0.0;neutral or dissatisfied
5725;17488;Female;disloyal Customer;25;Business travel;Eco;352;1;3;1;3;3;1;3;3;5;3;3;2;2;3;0;0.0;neutral or dissatisfied
5726;102384;Female;disloyal Customer;27;Business travel;Eco;197;4;2;3;4;4;3;4;4;2;4;4;4;3;4;0;0.0;neutral or dissatisfied
5727;9483;Male;disloyal Customer;33;Business travel;Business;322;3;3;3;3;3;3;3;3;4;5;5;3;5;3;57;87.0;neutral or dissatisfied
5728;3213;Female;Loyal Customer;35;Business travel;Eco Plus;585;4;3;5;3;4;4;4;4;4;5;4;2;4;4;47;50.0;neutral or dissatisfied
5729;77710;Male;disloyal Customer;33;Business travel;Business;696;1;1;1;3;4;1;4;4;5;4;4;5;4;4;0;0.0;neutral or dissatisfied
5730;70368;Female;disloyal Customer;31;Business travel;Eco;1145;1;1;1;4;4;1;4;4;3;3;4;4;4;4;0;14.0;neutral or dissatisfied
5731;127664;Male;Loyal Customer;38;Business travel;Business;2153;2;2;2;2;4;4;4;4;5;5;4;4;3;4;173;173.0;satisfied
5732;70437;Female;Loyal Customer;54;Business travel;Business;3801;1;5;5;5;5;3;3;4;4;3;1;1;4;4;38;28.0;neutral or dissatisfied
5733;37111;Male;Loyal Customer;44;Business travel;Business;3768;2;3;2;2;1;2;2;4;4;5;4;5;4;3;11;14.0;satisfied
5734;33165;Male;Loyal Customer;33;Personal Travel;Eco;163;3;4;3;2;4;3;4;4;4;5;5;4;5;4;0;0.0;neutral or dissatisfied
5735;80777;Female;Loyal Customer;49;Business travel;Business;2442;1;1;1;1;2;4;4;5;5;5;5;5;5;5;0;0.0;satisfied
5736;82169;Female;Loyal Customer;15;Personal Travel;Eco;311;3;4;3;1;5;3;2;5;4;2;4;4;5;5;0;8.0;neutral or dissatisfied
5737;121257;Female;Loyal Customer;51;Business travel;Business;3201;3;3;3;3;4;5;2;5;5;5;5;4;5;5;0;0.0;satisfied
5738;35014;Male;Loyal Customer;62;Business travel;Business;740;2;1;1;1;1;3;4;2;2;2;2;4;2;1;0;14.0;neutral or dissatisfied
5739;55790;Female;Loyal Customer;30;Business travel;Eco;2400;1;3;3;3;1;1;1;1;3;2;3;1;1;1;0;11.0;neutral or dissatisfied
5740;2353;Male;Loyal Customer;48;Business travel;Business;925;2;2;2;2;4;4;4;5;5;5;5;3;5;4;0;0.0;satisfied
5741;48383;Male;disloyal Customer;47;Personal Travel;Eco;674;3;4;3;2;4;3;4;4;4;3;4;3;5;4;16;9.0;neutral or dissatisfied
5742;92634;Female;Loyal Customer;56;Business travel;Business;1564;5;5;5;5;3;4;5;5;5;4;5;5;5;3;0;0.0;satisfied
5743;63218;Female;Loyal Customer;36;Business travel;Business;3856;3;3;3;3;5;5;4;2;2;2;2;5;2;4;1;0.0;satisfied
5744;82051;Female;disloyal Customer;44;Business travel;Business;1535;5;5;5;2;5;5;5;5;5;5;5;3;5;5;21;34.0;satisfied
5745;5745;Female;Loyal Customer;51;Business travel;Business;1524;4;4;4;4;2;4;4;4;4;4;4;4;4;5;0;0.0;satisfied
5746;119059;Female;Loyal Customer;66;Personal Travel;Eco;2279;1;5;1;2;2;5;5;2;2;1;2;5;2;5;0;0.0;neutral or dissatisfied
5747;12537;Male;Loyal Customer;38;Business travel;Business;2421;2;5;1;5;2;4;3;2;2;2;2;3;2;2;0;0.0;neutral or dissatisfied
5748;109946;Male;Loyal Customer;33;Personal Travel;Eco;971;0;1;0;3;1;0;4;1;4;5;4;3;3;1;15;0.0;satisfied
5749;103330;Male;Loyal Customer;30;Personal Travel;Eco;1139;2;4;3;3;4;3;4;4;1;2;4;1;4;4;24;17.0;neutral or dissatisfied
5750;3271;Female;Loyal Customer;39;Business travel;Business;3938;3;3;3;3;2;5;5;2;2;2;2;3;2;5;0;0.0;satisfied
5751;39898;Male;disloyal Customer;44;Business travel;Business;272;3;3;3;2;4;3;4;4;2;4;1;1;2;4;10;24.0;neutral or dissatisfied
5752;57670;Female;disloyal Customer;30;Business travel;Eco Plus;200;1;1;1;3;4;1;2;4;2;3;4;4;3;4;0;0.0;neutral or dissatisfied
5753;125202;Male;Loyal Customer;24;Business travel;Business;651;4;5;5;5;4;4;4;4;2;2;3;3;4;4;0;0.0;neutral or dissatisfied
5754;42809;Female;disloyal Customer;50;Business travel;Eco;677;4;4;4;3;3;4;3;3;3;3;1;3;5;3;4;1.0;satisfied
5755;22432;Female;disloyal Customer;70;Personal Travel;Eco;238;5;4;5;1;5;5;5;5;3;2;4;5;4;5;54;46.0;satisfied
5756;40471;Female;Loyal Customer;57;Business travel;Business;3423;0;4;0;3;3;3;3;2;2;2;2;5;2;2;0;0.0;satisfied
5757;71615;Female;Loyal Customer;48;Business travel;Eco;1197;4;2;5;2;5;3;4;4;4;4;4;4;4;3;0;0.0;neutral or dissatisfied
5758;72744;Female;Loyal Customer;48;Business travel;Business;3943;2;1;2;2;3;5;5;4;4;4;4;5;4;3;0;1.0;satisfied
5759;125220;Male;Loyal Customer;16;Personal Travel;Eco;651;3;4;2;2;2;2;1;2;5;1;5;5;3;2;7;0.0;neutral or dissatisfied
5760;82151;Female;Loyal Customer;41;Business travel;Business;2399;5;5;5;5;4;5;4;5;5;5;5;4;5;4;0;0.0;satisfied
5761;53831;Male;Loyal Customer;62;Business travel;Eco;224;4;5;5;5;4;4;4;4;3;4;1;1;4;4;1;0.0;satisfied
5762;124295;Male;Loyal Customer;56;Business travel;Business;255;5;5;5;5;3;5;4;4;4;4;4;4;4;3;0;0.0;satisfied
5763;89538;Male;Loyal Customer;27;Business travel;Business;950;4;3;4;4;3;3;3;3;4;3;5;5;5;3;0;0.0;satisfied
5764;52731;Female;Loyal Customer;42;Business travel;Business;2306;1;1;1;1;3;5;3;4;4;4;4;1;4;4;16;11.0;satisfied
5765;113347;Male;Loyal Customer;64;Business travel;Business;258;0;0;0;4;2;4;5;2;2;5;5;5;2;4;29;29.0;satisfied
5766;121346;Female;Loyal Customer;25;Business travel;Business;2130;5;5;5;5;4;3;3;5;3;5;5;3;4;3;150;120.0;satisfied
5767;55749;Female;Loyal Customer;26;Business travel;Business;1737;3;3;3;3;4;4;4;4;4;4;5;5;4;4;3;4.0;satisfied
5768;19630;Female;disloyal Customer;36;Business travel;Eco;642;1;0;1;3;5;1;2;5;5;2;4;2;4;5;4;0.0;neutral or dissatisfied
5769;71285;Female;Loyal Customer;24;Business travel;Business;740;4;4;4;4;5;5;5;5;5;4;4;4;5;5;0;0.0;satisfied
5770;84634;Male;Loyal Customer;33;Personal Travel;Eco;707;1;4;1;2;1;1;1;1;3;2;4;4;5;1;62;52.0;neutral or dissatisfied
5771;18632;Female;Loyal Customer;31;Personal Travel;Eco;192;3;5;3;2;3;5;5;4;5;5;4;5;4;5;241;261.0;neutral or dissatisfied
5772;36422;Male;Loyal Customer;37;Business travel;Eco;369;4;4;4;4;4;5;4;4;3;5;4;5;4;4;0;0.0;satisfied
5773;102933;Male;Loyal Customer;31;Personal Travel;Eco;436;1;5;1;5;1;2;2;3;5;4;5;2;5;2;136;124.0;neutral or dissatisfied
5774;122377;Female;Loyal Customer;62;Business travel;Business;2551;2;3;3;3;3;4;3;2;2;2;2;1;2;1;0;0.0;neutral or dissatisfied
5775;99400;Male;Loyal Customer;39;Business travel;Business;2637;2;3;3;3;1;3;4;2;2;2;2;2;2;4;54;47.0;neutral or dissatisfied
5776;87983;Male;Loyal Customer;32;Business travel;Business;223;1;1;1;1;5;5;4;5;5;4;4;3;4;5;0;0.0;satisfied
5777;49539;Female;Loyal Customer;37;Business travel;Business;308;4;4;4;4;1;5;3;5;5;5;5;5;5;1;6;8.0;satisfied
5778;19916;Female;disloyal Customer;36;Business travel;Eco;315;4;3;4;2;2;4;4;2;3;3;4;1;3;2;12;4.0;neutral or dissatisfied
5779;55077;Male;Loyal Customer;58;Business travel;Business;3820;1;1;1;1;5;4;5;5;5;5;5;5;5;3;0;0.0;satisfied
5780;108715;Female;disloyal Customer;27;Business travel;Eco;321;4;3;4;3;5;4;1;5;3;2;4;4;4;5;11;8.0;neutral or dissatisfied
5781;107512;Female;Loyal Customer;54;Business travel;Business;3994;4;4;4;4;4;5;5;5;5;5;5;5;5;5;13;6.0;satisfied
5782;59545;Male;Loyal Customer;44;Business travel;Business;787;1;1;1;1;2;4;4;4;4;4;4;4;4;4;20;6.0;satisfied
5783;76659;Female;Loyal Customer;21;Personal Travel;Eco;481;2;2;2;4;2;2;2;2;4;2;4;2;4;2;65;65.0;neutral or dissatisfied
5784;63639;Female;disloyal Customer;37;Business travel;Eco;202;4;3;4;4;2;4;2;2;3;1;4;3;4;2;0;0.0;neutral or dissatisfied
5785;31146;Male;disloyal Customer;22;Business travel;Eco;495;4;0;4;2;5;4;1;5;4;2;4;3;4;5;0;0.0;satisfied
5786;47406;Male;Loyal Customer;53;Business travel;Eco;599;2;4;4;4;3;2;3;3;2;3;3;3;4;3;29;25.0;neutral or dissatisfied
5787;49450;Female;Loyal Customer;34;Business travel;Business;3149;0;3;0;4;5;4;5;5;5;5;5;5;5;3;0;0.0;satisfied
5788;63176;Female;Loyal Customer;40;Business travel;Business;2251;5;5;2;5;3;4;4;5;5;5;5;5;5;5;25;25.0;satisfied
5789;1788;Male;Loyal Customer;50;Business travel;Business;500;3;5;3;3;5;5;4;5;5;5;5;4;5;5;25;31.0;satisfied
5790;47565;Female;Loyal Customer;11;Personal Travel;Eco Plus;590;1;4;1;2;4;1;4;4;5;1;4;5;5;4;29;28.0;neutral or dissatisfied
5791;38950;Male;Loyal Customer;30;Personal Travel;Eco Plus;320;1;5;1;1;2;1;2;2;1;4;4;1;1;2;0;9.0;neutral or dissatisfied
5792;89618;Female;disloyal Customer;25;Business travel;Eco;1089;2;2;2;4;2;2;2;2;1;5;4;3;4;2;0;21.0;neutral or dissatisfied
5793;99806;Male;Loyal Customer;12;Personal Travel;Eco;584;2;4;2;3;4;2;4;4;3;4;4;3;5;4;0;0.0;neutral or dissatisfied
5794;20555;Male;Loyal Customer;45;Business travel;Business;2891;5;5;5;5;2;2;1;5;5;5;5;5;5;3;0;0.0;satisfied
5795;115830;Female;disloyal Customer;39;Business travel;Eco;358;3;1;3;4;2;3;2;2;2;2;3;4;4;2;0;0.0;neutral or dissatisfied
5796;92775;Female;Loyal Customer;24;Business travel;Business;1671;2;2;3;2;4;4;4;4;5;3;5;3;5;4;0;0.0;satisfied
5797;67458;Male;Loyal Customer;55;Personal Travel;Eco;641;3;4;3;2;1;3;1;1;4;4;4;4;4;1;50;66.0;neutral or dissatisfied
5798;55936;Female;disloyal Customer;21;Business travel;Eco;733;5;5;5;1;1;5;1;1;5;2;5;4;5;1;0;0.0;satisfied
5799;102721;Male;Loyal Customer;54;Personal Travel;Eco;365;1;4;1;2;3;1;3;3;4;4;5;3;5;3;9;1.0;neutral or dissatisfied
5800;32991;Male;Loyal Customer;8;Personal Travel;Eco;102;0;5;0;5;3;0;3;3;4;3;1;1;1;3;0;0.0;satisfied
5801;86372;Male;Loyal Customer;30;Business travel;Business;2271;3;3;3;3;2;2;2;2;3;4;4;4;5;2;0;0.0;satisfied
5802;4079;Female;disloyal Customer;11;Business travel;Business;544;0;0;0;2;5;0;5;5;3;4;5;3;4;5;0;2.0;satisfied
5803;31447;Female;disloyal Customer;21;Business travel;Eco;862;1;1;1;4;3;1;3;3;3;3;4;3;4;3;0;0.0;neutral or dissatisfied
5804;59567;Female;Loyal Customer;58;Business travel;Business;2617;2;2;2;2;4;5;5;5;5;5;5;4;5;5;10;0.0;satisfied
5805;80441;Female;Loyal Customer;27;Personal Travel;Eco;2248;3;5;3;4;3;5;5;4;3;4;5;5;4;5;157;149.0;neutral or dissatisfied
5806;42813;Male;disloyal Customer;36;Business travel;Business;277;1;1;1;4;3;1;3;3;4;1;4;1;3;3;0;0.0;neutral or dissatisfied
5807;4030;Male;Loyal Customer;58;Business travel;Business;3240;1;2;2;2;3;3;4;1;1;1;1;4;1;2;0;0.0;neutral or dissatisfied
5808;44629;Male;Loyal Customer;13;Personal Travel;Business;268;3;4;0;4;3;0;2;3;4;4;4;3;4;3;0;0.0;neutral or dissatisfied
5809;87509;Male;Loyal Customer;69;Personal Travel;Eco;321;2;5;2;3;2;2;2;2;5;5;1;5;1;2;41;31.0;neutral or dissatisfied
5810;60195;Male;Loyal Customer;58;Business travel;Business;1546;2;2;5;2;4;4;5;4;4;4;4;4;4;3;1;4.0;satisfied
5811;95146;Male;Loyal Customer;8;Personal Travel;Eco;192;4;4;4;3;1;4;1;1;4;5;4;5;5;1;3;0.0;neutral or dissatisfied
5812;30007;Male;disloyal Customer;33;Business travel;Eco;183;1;3;1;4;4;1;4;4;2;4;4;1;4;4;57;55.0;neutral or dissatisfied
5813;29970;Female;Loyal Customer;36;Business travel;Business;204;4;2;2;2;1;3;4;1;1;1;4;4;1;3;13;7.0;neutral or dissatisfied
5814;1948;Male;Loyal Customer;36;Business travel;Business;293;2;4;4;4;5;3;3;2;2;2;2;3;2;3;0;0.0;neutral or dissatisfied
5815;109936;Male;Loyal Customer;51;Personal Travel;Eco;1073;1;1;2;4;2;2;3;2;3;2;3;2;4;2;19;0.0;neutral or dissatisfied
5816;48860;Male;Loyal Customer;36;Business travel;Eco;209;5;4;5;4;5;5;5;5;5;2;2;2;5;5;0;0.0;satisfied
5817;60002;Male;Loyal Customer;40;Personal Travel;Eco;1023;4;5;4;5;3;4;3;3;5;5;2;2;1;3;0;0.0;neutral or dissatisfied
5818;63605;Female;Loyal Customer;22;Business travel;Business;1440;1;1;1;1;2;2;2;2;3;3;5;4;5;2;0;0.0;satisfied
5819;129397;Male;Loyal Customer;46;Personal Travel;Business;414;2;2;1;3;4;3;4;3;3;1;2;4;3;1;1;0.0;neutral or dissatisfied
5820;37420;Male;Loyal Customer;51;Business travel;Business;3582;2;4;2;4;4;4;4;2;2;2;2;2;2;2;51;24.0;neutral or dissatisfied
5821;100707;Male;Loyal Customer;13;Business travel;Eco Plus;677;3;5;5;5;3;3;2;3;3;5;4;1;4;3;4;6.0;neutral or dissatisfied
5822;2065;Male;Loyal Customer;24;Business travel;Eco;812;1;4;4;4;1;1;4;1;1;5;4;3;4;1;30;33.0;neutral or dissatisfied
5823;31671;Male;Loyal Customer;40;Business travel;Eco;967;5;1;1;1;5;4;5;5;3;2;5;1;4;5;0;0.0;satisfied
5824;98790;Male;disloyal Customer;7;Business travel;Eco;630;3;2;2;4;2;2;2;2;2;1;4;2;4;2;38;32.0;neutral or dissatisfied
5825;83641;Female;Loyal Customer;45;Business travel;Business;3722;3;5;5;5;2;4;4;3;3;4;3;4;3;2;0;0.0;neutral or dissatisfied
5826;107286;Male;Loyal Customer;62;Business travel;Business;1524;3;2;2;2;5;3;2;3;3;3;3;3;3;1;15;20.0;neutral or dissatisfied
5827;90257;Female;Loyal Customer;52;Personal Travel;Business;757;2;4;2;5;4;4;4;3;3;2;3;4;3;4;84;85.0;neutral or dissatisfied
5828;47144;Male;Loyal Customer;27;Business travel;Business;3225;1;1;3;1;4;5;4;4;1;1;3;4;5;4;103;109.0;satisfied
5829;17576;Female;Loyal Customer;48;Business travel;Business;3328;3;3;3;3;5;3;1;5;5;5;5;1;5;4;24;22.0;satisfied
5830;43492;Male;Loyal Customer;36;Personal Travel;Eco;752;2;5;2;2;1;2;1;1;3;5;5;4;4;1;84;70.0;neutral or dissatisfied
5831;98481;Male;disloyal Customer;22;Business travel;Eco;668;4;5;4;2;1;4;1;1;5;5;5;3;4;1;36;24.0;neutral or dissatisfied
5832;40535;Male;Loyal Customer;55;Business travel;Eco;411;5;3;3;3;5;5;5;5;4;2;2;1;5;5;0;0.0;satisfied
